Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyLoyaltyRatio,PositionStagnationRatio,ManagementStabilityRatio,JobLevelSalaryRatio,DepartmentSalaryRatio,EducationReturnRatio,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
-0.867376635802802,0,-1.6095937226114876,0.7163661165526973,-0.8913849032652423,1.1693825728779523,1,-0.8308722114523996,-1.025817640560559,-0.05776788630783685,0.24611644884488001,-0.4906441156830234,-0.22915881304436692,-0.7698150604314354,1,-0.8769339967233966,-0.4260850141831045,1.1910326655568593,-0.9316973236084973,-0.16445543521178416,0.15565411083746483,0.3379811455130649,0.32511687867835437,0.2127295467834259,-0.6789146428409502,1.08652546240644,0.9,0.0,0.8888888888888888,-1.0013878869259685,-0.4558087579964234,-0.451344462590701,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.648447436862191,0,-0.3283338945869025,2.073240909179746,-1.867790125172773,-1.5751502352070763,0,-1.7162881886988959,0.3795429667311669,-0.9611592998452851,0.24611644884488001,-0.7629490791870429,0.12038808041365111,-0.7698150604314354,0,0.4892094699821919,-0.4260850141831045,1.1910326655568593,0.24190598890606232,-0.8070643925784048,-1.3956105870003195,-1.0774954468066087,-0.3277817711265376,-0.6152821931238183,0.562384517577205,-0.3147663692635607,1.0,0.8,0.6,0.18737330828850987,-0.7356344622949894,-0.6687415640267845,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.3200536384512743,0,1.3469690913794796,1.2097751320534422,-0.8913849032652423,-0.6603059658454001,0,1.3334779551501466,0.3795429667311669,-0.9611592998452851,1.1528612603786488,-0.8160506711340045,-0.7804538331123986,-0.7698150604314354,0,-1.1501626900645143,-0.4260850141831045,0.26614200609115246,0.24190598890606232,-1.064107975525053,-0.6199782380814274,0.3379811455130649,-0.8174557584802066,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0.6666666666666666,0.5,1.0,-0.19013754985755027,-0.7902026573610126,-0.7913544368295431,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9768412352731075,1,-1.7335066653604803,1.8265364014293735,0.0850203186422884,0.25453830351627604,0,-0.7816824349387055,-1.025817640560559,-0.9611592998452851,0.24611644884488001,-0.9505039019437115,-0.19192813508360534,0.9154092714140004,1,-0.3304766100411612,-0.4260850141831045,-0.6587486533745543,-0.9316973236084973,-0.6785426011050807,0.931286459756357,0.3379811455130649,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-0.3147663692635607,0.6666666666666666,0.0,0.75,-1.1459950426833727,-0.9283693272681828,-0.9519121208820147,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.867376635802802,0,1.4535342221436134,1.456479639803815,1.0614255405498192,-0.6603059658454001,1,-0.7324926584250112,1.7849035740228927,0.8456235272296114,-1.5673731742226575,0.7385515347052453,-0.5785652133780047,-0.7698150604314354,0,-1.1501626900645143,-0.4260850141831045,0.26614200609115246,0.24190598890606232,-0.16445543521178416,-1.3956105870003195,0.3379811455130649,0.48834154112957734,1.3167451999930848,1.8036836779953602,1.08652546240644,1.0,0.8,0.8,0.06976508555904265,0.8073358213918774,0.6366384621337757,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5389828373918853,0,-1.1610288698601339,-0.5171564221991651,-0.8913849032652423,-1.5751502352070763,0,0.6940108604721216,1.7849035740228927,-0.9611592998452851,-0.6606283626888887,-0.6807478148531462,0.10395038486116392,-0.7698150604314354,1,-0.8769339967233966,-0.4260850141831045,1.1910326655568593,1.415509301420622,-0.5500208096317566,1.7069188086752491,-1.0774954468066087,-0.16455710867531462,-0.6152821931238183,-0.6789146428409502,0.24575036340443954,0.8571428571428571,0.0,0.8333333333333334,0.7717601166986099,-0.6511628963327859,-0.6499795323973353,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-1.6336288320949408,0,0.7943173667189719,0.8397183704278836,-0.8913849032652423,1.1693825728779523,0,1.4810472846912293,1.7849035740228927,-0.9611592998452851,1.1528612603786488,-0.7578513263601345,-0.9819209734736517,-0.7698150604314354,1,-0.6037053033822789,-0.4260850141831045,-0.6587486533745543,1.415509301420622,-1.3211515584717013,-0.6199782380814274,-1.0774954468066087,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1.0,0.0,0.0,0.22361435067053093,-0.7303959155686512,-0.7305432534474002,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.7597737514845309,0,1.032230216797038,-0.8872131838247239,1.0614255405498192,-1.5751502352070763,1,0.595631307444733,-1.025817640560559,1.7490149407670597,1.1528612603786488,1.895529020045646,1.0829064755426228,-0.3485089774700765,0,0.21598077664107418,-0.4260850141831045,0.26614200609115246,-0.9316973236084973,2.5345021857280225,0.15565411083746483,0.3379811455130649,2.936711477897922,1.04074128669067,0.2520597274726662,0.8062670960724398,0.8064516129032258,0.12,0.28,-0.020842063176269705,1.6682465730131442,1.7383578412651746,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.11780475942994784,0,-1.0693332922258791,-0.8872131838247239,0.0850203186422884,1.1693825728779523,0,-1.0276313175071765,0.3795429667311669,-0.9611592998452851,1.1528612603786488,-0.5435333012621972,-1.4059292228531928,0.9154092714140004,1,-1.1501626900645143,-0.4260850141831045,0.26614200609115246,-0.9316973236084973,-0.6785426011050807,0.15565411083746483,0.3379811455130649,-0.6542310960289835,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0.5,0.3333333333333333,0.6666666666666666,1.7472481741480272,-0.5101586802821824,-0.5456398167154364,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.4146996331543298,0,-0.3208991180219629,0.22295710105195232,-0.8913849032652423,-1.5751502352070763,1,1.4810472846912293,1.7849035740228927,-0.05776788630783685,0.24611644884488001,-0.5293020746204116,-0.8543532165364007,-0.7698150604314354,0,0.7624381633233096,-0.4260850141831045,1.1910326655568593,0.24190598890606232,-0.8070643925784048,1.7069188086752491,-1.0774954468066087,-0.4910064335777606,-0.6152821931238183,-0.36858985273641137,-0.3147663692635607,0.8,0.25,0.75,-1.1405888154117683,-0.49553440400448806,-0.49173729242847475,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.10112443951066324,1,1.0297519579420582,-0.023747406698420157,1.0614255405498192,0.25453830351627604,0,0.79239041349951,-1.025817640560559,-0.9611592998452851,-1.5673731742226575,-0.6575955207642709,-1.0294076495141702,1.7580214373367185,0,2.128581630028898,2.345352909928235,-0.6587486533745543,-0.9316973236084973,-0.16445543521178416,0.931286459756357,0.3379811455130649,-0.3277817711265376,-0.33927827982140357,-0.6789146428409502,-0.3147663692635607,0.5,0.0,0.6,0.9363548508502915,-0.699813493484296,-0.6928275703668089,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.3200536384512743,0,-0.9503768671868461,-0.27045191444879263,1.0614255405498192,-1.5751502352070763,1,-0.6341131053976228,0.3795429667311669,0.8456235272296114,-0.6606283626888887,1.1663379594299685,0.9806274809938136,-0.7698150604314354,0,-1.1501626900645143,-0.4260850141831045,0.26614200609115246,-0.9316973236084973,0.22110993920818825,0.931286459756357,0.3379811455130649,0.8147908660320233,0.4887334600858406,-0.0582650626318726,1.9273005614084404,0.9230769230769232,0.1666666666666666,0.9166666666666666,0.9331067903666403,1.2469372008437587,1.0439934886751079,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-1.7430934315652462,0,-1.019768115126282,0.7163661165526973,-0.8913849032652423,0.25453830351627604,0,1.4810472846912293,0.3795429667311669,-0.9611592998452851,1.1528612603786488,-1.1195793707028374,0.6979553147407862,-0.7698150604314354,0,-0.3304766100411612,-0.4260850141831045,1.1910326655568593,-0.9316973236084973,-1.4496733499450254,2.4825511575941412,0.3379811455130649,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,1.0,1.0,1.0,-2.347989615020426,-1.1021144603584,-1.108504732643711,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.3200536384512743,1,-0.25646438779248665,-0.3938041683239789,-1.867790125172773,-0.6603059658454001,0,0.8415801900132042,0.3795429667311669,-0.9611592998452851,-1.5673731742226575,-0.7525411671654384,0.39182079671625997,-0.3485089774700765,0,-1.1501626900645143,-0.4260850141831045,0.26614200609115246,-0.9316973236084973,-0.42149901815843244,-0.6199782380814274,0.3379811455130649,-0.4910064335777606,-0.6152821931238183,-0.36858985273641137,-0.3147663692635607,0.5,0.25,0.75,0.2613654364851369,-0.724939096062049,-0.6567366220118951,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.7597737514845309,0,1.188360524660769,-0.5171564221991651,0.0850203186422884,0.25453830351627604,1,-0.3881642228291516,0.3795429667311669,2.652406354304508,0.24611644884488001,2.6744231707236796,-0.5026989262126792,0.49410318845264145,0,-1.1501626900645143,-0.4260850141831045,1.1910326655568593,0.24190598890606232,1.891893228361402,0.15565411083746483,-1.0774954468066087,1.1412401909344694,2.4207608532027436,0.562384517577205,1.08652546240644,0.5384615384615384,0.2857142857142857,0.5714285714285714,-0.021451199851656232,2.796673940718813,2.666795156209231,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.5389828373918853,1,0.7992738844289315,0.8397183704278836,-1.867790125172773,-0.6603059658454001,1,0.30049264836256767,-2.431178247852285,-0.9611592998452851,-1.5673731742226575,-0.5488434604568934,-1.3532443012106057,-0.7698150604314354,1,1.8553529366877803,2.345352909928235,-0.6587486533745543,-0.9316973236084973,-0.16445543521178416,1.7069188086752491,0.3379811455130649,0.48834154112957734,-0.6152821931238183,1.1830340977862825,0.8062670960724398,1.0,0.6,0.7,1.7094970883334213,-0.5156154997887846,-0.421782756863344,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.55566315731117,0,-0.2762904586323255,-0.1470996605736064,1.0614255405498192,0.25453830351627604,0,-0.8800619879660939,0.3795429667311669,-0.05776788630783685,-0.6606283626888887,0.06840944433458901,0.9637683060681858,-0.7698150604314354,0,-1.1501626900645143,-0.4260850141831045,1.1910326655568593,0.24190598890606232,-0.16445543521178416,-0.6199782380814274,0.3379811455130649,0.32511687867835437,0.7647373733882553,0.562384517577205,-0.5950247355975609,0.9,0.4444444444444444,0.2222222222222222,1.0116716942532944,-0.02643335144700407,-0.0014971429992451178,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.774592356251781,0,-0.8066378535980145,-0.27045191444879263,1.0614255405498192,-1.5751502352070763,1,-1.1752006470482592,-1.025817640560559,0.8456235272296114,1.1528612603786488,0.7954764412723881,-1.7167000139822668,0.0727971054912825,0,-0.3304766100411612,-0.4260850141831045,1.1910326655568593,0.24190598890606232,1.6348496454147536,0.931286459756357,0.3379811455130649,2.447037490544253,0.4887334600858406,0.8727093076817438,3.6088507594124413,0.9166666666666666,0.2272727272727272,0.7727272727272727,0.18464868878070864,0.8658329265026541,0.6908445927758199,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9935215551923922,0,-0.24159483466260753,-0.8872131838247239,1.0614255405498192,-0.6603059658454001,1,0.8415801900132042,0.3795429667311669,2.652406354304508,-1.5673731742226575,2.6431994346588663,1.195441468171189,0.0727971054912825,0,-0.8769339967233966,-0.4260850141831045,1.1910326655568593,-0.9316973236084973,1.3778060624681054,-0.6199782380814274,-1.0774954468066087,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.875283101931561,0.0909090909090909,1.0,0.5,-0.053685202828745886,2.361721733917552,2.450318960145755,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.42951823792157984,0,0.3011438545779807,-0.8872131838247239,0.0850203186422884,0.25453830351627604,0,0.595631307444733,0.3795429667311669,-0.9611592998452851,1.1528612603786488,-0.8510977218189992,-1.0738034768183236,0.49410318845264145,0,-1.1501626900645143,-0.4260850141831045,1.1910326655568593,-0.9316973236084973,-0.5500208096317566,0.15565411083746483,0.3379811455130649,-0.9806804209314296,-0.8912861064262331,-0.6789146428409502,-1.1555414682655611,0.1428571428571428,0.0,0.0,-0.439294716233949,-0.8262176661045876,-0.852676505876817,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.774592356251781,0,1.6270123419922031,0.09960484717676608,1.0614255405498192,1.1693825728779523,0,-1.2243904235619536,0.3795429667311669,-0.05776788630783685,1.1528612603786488,-0.00805684806903579,0.675476414839949,-0.3485089774700765,1,-0.6037053033822789,-0.4260850141831045,1.1910326655568593,-0.9316973236084973,-0.2929772266851083,1.7069188086752491,1.7534577378327385,-0.4910064335777606,-0.6152821931238183,-0.36858985273641137,-0.3147663692635607,0.4444444444444444,0.25,0.75,0.7363291983473167,0.04010699876359385,-0.07431134833930417,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.7579120363324965,0,-1.6789849705509234,-0.023747406698420157,-0.8913849032652423,1.1693825728779523,0,0.8415801900132042,-1.025817640560559,-0.9611592998452851,0.24611644884488001,-0.9126955684774748,0.2534350692017311,-0.7698150604314354,0,-0.6037053033822789,-0.4260850141831045,-1.583639312840261,-0.9316973236084973,-0.16445543521178416,1.7069188086752491,0.3379811455130649,0.48834154112957734,-1.1672900197286478,-0.36858985273641137,1.08652546240644,1.0,0.1,0.8,-0.8772073116833781,-0.8895167723811744,-0.8923365114239773,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.22726935890025338,1,0.22927434778356492,-0.5171564221991651,0.0850203186422884,1.1693825728779523,0,-0.4865437758565401,0.3795429667311669,-0.05776788630783685,1.1528612603786488,-0.9381843326120164,-1.5423480466263984,0.0727971054912825,0,-0.3304766100411612,-0.4260850141831045,0.26614200609115246,0.24190598890606232,0.992240688048133,2.4825511575941412,1.7534577378327385,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0.0526315789473684,0.0,0.0,-2.612906328242345,-0.9600636888123425,-0.9396136899625672,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
-1.4146996331543298,1,0.026057121675216812,-1.01056543769991,0.0850203186422884,-0.6603059658454001,0,-0.24059489328806888,0.3795429667311669,-0.9611592998452851,1.1528612603786488,-0.894216214479932,-1.5866033808061717,-0.3485089774700765,1,0.21598077664107418,-0.4260850141831045,-1.583639312840261,0.24190598890606232,-0.6785426011050807,-0.6199782380814274,-1.0774954468066087,-0.8174557584802066,-1.1672900197286478,-0.0582650626318726,-1.1555414682655611,0.3333333333333333,1.0,0.0,-0.7458335330485496,-0.8705270404981983,-0.8957210140948836,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6651277567814755,0,1.1660561949659503,-0.8872131838247239,-0.8913849032652423,1.1693825728779523,1,0.30049264836256767,1.7849035740228927,-0.9611592998452851,0.24611644884488001,-0.8194491730186101,1.06913814935336,-0.7698150604314354,0,-0.8769339967233966,-0.4260850141831045,1.1910326655568593,1.415509301420622,-0.6785426011050807,0.15565411083746483,-1.0774954468066087,-0.3277817711265376,-0.33927827982140357,-0.36858985273641137,-0.03450800292956058,0.8333333333333334,0.2,0.8,-0.21429824477889764,-0.793695021845238,-0.7949054548372594,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.4313799530736142,1,0.16483961755408869,-0.7638609299495376,-0.8913849032652423,-1.5751502352070763,0,0.9891495195542869,-1.025817640560559,-0.9611592998452851,0.24611644884488001,-0.8113777310426719,-1.475613812545788,-0.7698150604314354,1,-0.3304766100411612,-0.4260850141831045,0.26614200609115246,-0.9316973236084973,-1.064107975525053,-0.6199782380814274,0.3379811455130649,-0.6542310960289835,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,1.0,0.0,0.6666666666666666,-0.15691659434069624,-0.8424487254430435,-0.7864717870689332,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.21058903898096878,0,0.21688305350866566,-0.8872131838247239,0.0850203186422884,1.1693825728779523,1,1.5302370612049234,0.3795429667311669,-0.9611592998452851,1.1528612603786488,-0.9534775910927413,-0.6499357205631627,-0.7698150604314354,0,-0.6037053033822789,-0.4260850141831045,-1.583639312840261,-0.9316973236084973,-1.1926297669983772,0.15565411083746483,0.3379811455130649,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,1.0,1.0,1.0,-1.167135650739552,-0.9742484080126597,-0.9548807076556746,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.10112443951066324,0,0.12270921701943116,-0.5171564221991651,1.0614255405498192,-0.6603059658454001,1,0.79239041349951,-1.025817640560559,-0.9611592998452851,-1.5673731742226575,-0.6550466443508167,-0.1743664945360763,2.6006336032594364,1,-0.3304766100411612,-0.4260850141831045,1.1910326655568593,0.24190598890606232,-0.6785426011050807,0.15565411083746483,1.7534577378327385,-0.9806804209314296,-0.8912861064262331,-0.6789146428409502,-1.1555414682655611,0.1666666666666666,0.0,0.0,0.954475372041303,-0.6247518899208306,-0.6904004301888069,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.42951823792157984,0,0.8389260261086093,-1.01056543769991,0.0850203186422884,0.25453830351627604,1,-1.1752006470482592,1.7849035740228927,-0.05776788630783685,-1.5673731742226575,-0.23936738259000082,-1.5622980702883915,-0.3485089774700765,0,1.0356668566644271,-0.4260850141831045,-1.583639312840261,1.415509301420622,-0.16445543521178416,0.15565411083746483,0.3379811455130649,-0.3277817711265376,-0.33927827982140357,-0.36858985273641137,-0.3147663692635607,0.5,0.2,0.6,-0.0965818517682689,-0.31190082535339253,-0.24199579815252392,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
